NOMEDEP;DE;MUN;DISTR;CODESC;NOMESC;TIPOESC;TIPOESC_DESC;CODSIT;CODESC;SALAS_AULA;SALAS_ED_INF;SALAS_ED_ESP;SALAS_ED_ART;SALA_RECURSO;TOT_SALAS_AULA;AUDITORIO;ANFITEATRO;TEATRO;CANTINA;COPA;COZINHA;REFEITORIO;DEPOSITO_ALIMENTOS;DESPENSA;TOT_DESPENSA;SALA_LEITURA;BIBLIOTECA;TOT_SALA_LEITURA;QUADRA_COBERTA;QUADRA_DESCOBERTA;GINASIO;TOT_QUADRA;QUADRA_AREIA;QUADRA_GRAMA;CAMPO_FUTEBOL;GABINETE_DENTARIO;CONSULTORIO_MEDICO;ENFERMARIA;AMBULATORIO;ALMOXARIFADO;ARQUIVO;REPROGRAFIA;SALA_GREMIO;DIRETORIA;VICEDIRETORIA;SALA_PROF;SECRETARIA;SALA_ORIENT_ED;SALA_COORD_PEDAG;PATIO_COBERTO;PATIO_DESCOBERTO;ZELADORIA;VESTIARIO_FEM;VESTIARIO_MASC;TOT_VESTIARIO;VIDEOTECA;SALA_TV;LAB_INFO;LAB_CIENCIAS;LAB_FISICA;LAB_QUIMICA;LAB_BIOLOGIA;LAB_CIENCIA_FISICA_BIOLOGICA;TOT_LAB_CIENCIA;LAB_LINGUAS;LAB_MULTIUSO;OFICINA;PLAYGROUND;DORMITORIO;BERCARIO;SANITARIO_ADEQ_PRE;SANITARIO_ADEQ_PRE_FEM;SANITARIO_ADEQ_PRE_MASC;SANITARIO_ADEQ_DEF;SANITARIO_ADEQ_DEF_FEM;SANITARIO_ADEQ_DEF_MASC;SANITARIO_AL_MASC;SANITARIO_AL_FEM;TOT_SANITARIO_AL;SANITARIO_FUNC_FEM;SANITARIO_FUNC_MASC;TOT_SANITARIO_FUNC;DEPEND_ADEQ_DEF;SALA_ED_FISICA;PISCINA;PORTARIA;SALA_PROG_ESC_FAMILIA;BRINQUEDOTECA;FRALDARIO;LACTARIO;LAVANDERIA;SOLARIO;SALA_ESPERA;SALA_INSPETOR;SALA_REUNIAO;TESOURARIA;SALA_REFORCO;SALA_DIRETOR_TECNICO;GARAGEM_ONIBUS;SALA_FISIOTERAPIA;SALA_PSICOLOGIA;SALA_FONOAUDIOLOGIA;SALA_EVENTOS;SALA_ASSIST_SOCIAL;SALA_TERAPIA_EDUC;ABATEDOURO;ALOJAMENTO_FEM;ALOJAMENTO_MASC;TOT_ALOJAMENTO;AREA_SERVICO;BAZAR;CASA_MAQUINA;CASA_FUNC;CHURRASQUEIRA;DEPOSITOS_CEREAIS;ELEVADOR;ESTACIONAMENTO;ESTUFA;GALPAO_AVES_CORTE;GALPAO_AVES_POSTURA;GALPAO_BOVINOS_LEITE;GALPAO_CUNICULTURA;GALPAO_MAQ_AGRICOLA;GALPAO_OVINOS_CAPRINOS;GALPAO_SUINO;GRAFICA;HORTA;LAB_DIDATICA;LAB_JUNIOR;LAB_ENFERMAGEM;LAB_ESTETICA;LAB_PSICOPEDAGOGIA;LAB_TURISMO;LAVATORIO;MANGUEIRA;MINHOCARIO;PACKING_HOUSE;POMAR;PSICULTURA;RECEPCAO;SALA_ATENDIMENTO;SALA_ATEND_PSICOLOGICO;SALA_AUX_COORDENACAO;SALA_DADOS;SALA_DEP_PESSOAL;SALA_ED_RELIGIOSA;SALA_ENERGIA_ELETRICA;SALA_ENTRETENIMENTO;SALA_ESTAGIO;SALA_GINASTICA;SALA_INSUMO_AGRICOLA;SALA_INSUMO_VETERINARIO;SALA_MARKETING;SALA_MATRICULA;SALA_MUSICA;SALA_POS_GRADUACAO;SALA_ORDENHA;SALA_PROC_PROD_AGROPECUARIOS;SALA_SEGURANCA;SALA_TELEFONIA;SALA_FINANCEIRO;SALA_PASTORAL;SALA_RESERV_AGUA;SERVIDOR;SILO;VARANDA;VIVEIRO;SALA_REORG_NEURO;SALA_TERAPIA_OCUP;SALA_SERIGRAFIA;SALA_MARCENARIA;QUIOSQUE
ESTADUAL - SE;REGISTRO;PARIQUERA-ACU;PARIQUERA-ACU;49827;JOSE VICENTE BERTOLI PROFESSOR;8;EE;1;49827;6;0;0;0;0;6;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESTADUAL - SE;REGISTRO;PARIQUERA-ACU;PARIQUERA-ACU;35208;MANOEL CAMILLO JUNIOR PROFESSOR;8;EE;1;35208;10;0;0;0;0;10;0;0;0;1;0;1;0;1;0;1;2;0;2;1;1;1;3;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;PARIQUERA-ACU;PARIQUERA-ACU;35038;MILCIO BAZOLI PROFESSOR;8;EE;1;35038;10;0;0;0;0;10;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;1;2;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;41592;ALAY JOSE CORREA VEREADOR;8;EE;1;41592;9;0;1;0;0;9;0;0;0;0;2;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;477783;ALDEIA ITAPU MIRIM;10;EEI;1;477783;2;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;35075;ANTONIO FERNANDES PROFESSOR;8;EE;1;35075;8;0;0;0;0;8;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;920411;AURORA COELHO PROFESSORA;8;EE;1;920411;9;0;1;0;0;9;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;980031;CEEJA RICARDO JOSE POCI MENDES;3;CEEJA;1;980031;10;0;0;0;0;10;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;985533;CEL JTO A EE FABIO BARRETO DOUTOR;6;CEL;1;985533;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;35130;FABIO BARRETO DOUTOR;8;EE;1;35130;22;0;0;0;0;22;1;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;2;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;2;0;1;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;910429;HIROSHI SAKANO;8;EE;1;910429;4;0;0;0;0;4;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;901660;IRENE MACHADO DE LIMA DONA;8;EE;1;901660;8;0;0;0;1;9;0;0;0;0;0;1;2;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;1;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;35099;JOAQUIM GOULART PROFESSOR;8;EE;1;35099;11;0;0;0;0;11;0;0;0;0;0;1;1;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;43291;JOSE PACHECO LOMBA;8;EE;1;43291;11;0;0;0;0;11;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;35117;KOKI KITAJIMA;8;EE;1;35117;16;0;0;0;1;17;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;901659;MASSAKO OSAWA HIRABAYASHI PROFESSORA;8;EE;1;901659;8;0;1;0;1;9;0;0;0;0;0;2;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;35105;PASCOAL GRECCO PROFESSOR;8;EE;1;35105;7;0;0;0;0;7;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;7848;PENITENCIARIA DE REGISTRO;15;CLASSE PENITENCIÁRIA;1;7848;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;579440;PREFEITA ELZA ORSINI DE CARVALHO;8;EE;1;579440;9;0;1;0;0;9;0;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;1;1;0;2;1;3;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;REGISTRO;REGISTRO;35087;RUY PRADO DE MENDONCA FILHO PROFESSOR;8;EE;1;35087;12;0;0;0;0;12;0;0;0;1;1;1;0;1;1;2;1;0;1;1;1;0;2;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;SETE BARRAS;SETE BARRAS;559088;ALDEIA PEGUAO TY;10;EEI;1;559088;4;0;0;0;0;4;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;SETE BARRAS;SETE BARRAS;35282;ARMANDO DE SALLES OLIVEIRA GOVERNADOR;8;EE;1;35282;6;0;0;0;0;6;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;SETE BARRAS;SETE BARRAS;35154;MARIA SANTANA DE ALMEIDA PROFESSORA;8;EE;1;35154;14;0;0;0;0;14;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;REGISTRO;SETE BARRAS;SETE BARRAS;35142;PLACIDO DE PAULA E SILVA;8;EE;1;35142;11;0;0;0;1;12;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;RIBEIRAO PRETO;ALTINOPOLIS;ALTINOPOLIS;22901;ANTONIO BARREIROS PROFESSOR;8;EE;1;22901;18;0;0;0;0;18;1;0;0;1;0;1;1;1;1;2;2;0;2;1;0;0;1;0;0;0;0;0;0;0;2;1;0;1;1;0;1;1;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;2;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;RIBEIRAO PRETO;BATATAIS;BATATAIS;49566;ANTONIO AUGUSTO LOPES DE OLIVEIRA JUNIOR;8;EE;1;49566;14;0;0;0;0;14;0;0;0;1;0;1;1;1;0;1;2;0;2;1;1;0;2;0;0;0;0;0;0;0;1;1;0;1;1;1;1;2;0;1;1;0;1;1;1;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;RIBEIRAO PRETO;BATATAIS;BATATAIS;23000;CANDIDO PORTINARI;8;EE;1;23000;15;0;0;0;2;17;1;0;0;1;0;2;1;0;1;1;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;2;1;0;0;1;0;1;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;RIBEIRAO PRETO;BATATAIS;BATATAIS;906759;GERALDO TRISTAO DE LIMA PROFESSOR;8;EE;1;906759;10;0;0;0;0;10;0;0;0;0;0;1;1;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;4;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;RIBEIRAO PRETO;BATATAIS;BATATAIS;22962;JOAQUIM ALVES FERREIRA MONSENHOR;8;EE;1;22962;12;0;0;0;1;13;0;0;0;0;0;2;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;RIBEIRAO PRETO;BATATAIS;BATATAIS;919433;MARIA VIRGINIA MANSUR BIAGI PROFESSORA;8;EE;1;919433;13;0;0;0;0;13;0;0;0;1;0;1;1;1;1;2;1;0;1;1;1;0;2;0;0;0;0;0;0;0;1;0;0;1;1;0;2;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;5;1;1;2;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
